t,l,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
8594348125,31,1800c0,0000e2,0010d1,0023c1,0034b0,0047a0,005790,006980,007a6f,008d5f,009e4d,00b03d,00c02d,00d21d,00e30b,02ec00,0fd900,1bc800,28b600,33a500,40a000,4ca100,59a000,63a100,709c00,7b7a00,885500,943300,a11000,9f0009,930019
8596855937,31,1800c1,0000e1,0011d2,0022c0,0035b0,00469f,005890,006880,007b70,008c5e,009f4e,00af3c,00c12e,00d11c,00e40c,03eb00,0fda00,1cc700,27b700,34a400,3fa100,4ca000,58a100,64a000,6f9d00,7c7900,885600,953200,a01100,9f0008,92001a
8599363125,31,1800c0,0000e2,0010d1,0023c1,0034b0,0047a0,005790,006980,007a6f,008d5f,009e4d,00b03d,00c02d,00d21d,00e30b,02ec00,0fd900,1bc800,28b600,33a500,40a000,4ca100,59a000,63a100,709c00,7b7a00,885500,943300,a11000,9f0009,930019
8601872250,31,1800c1,0000e1,0011d2,0022c0,0035b0,00469f,005890,006880,007b70,008c5e,009f4e,00af3c,00c12e,00d11c,00e40c,03eb00,0fda00,1cc700,27b700,34a400,3fa100,4ca000,58a100,64a000,6f9d00,7c7900,885600,953200,a01100,9f0008,92001a
8604377625,31,1800c0,0000e2,0010d1,0023c1,0034b0,0047a0,005790,006980,007a6f,008d5f,009e4d,00b03d,00c02d,00d21d,00e30b,02ec00,0fd900,1bc800,28b600,33a500,40a000,4ca100,59a000,63a100,709c00,7b7a00,885500,943300,a11000,9f0009,930019
8606890750,31,1800c0,0000e2,0010d1,0023c1,0034b0,0047a0,005790,006980,007a6f,008d5f,009e4d,00b03d,00c02d,00d21d,00e30b,02ec00,0fd900,1bc800,28b600,33a500,40a000,4ca100,59a000,63a100,709c00,7b7a00,885500,943300,a11000,9f0009,930019
8609390750,31,1800c0,0000e2,0010d1,0023c1,0034b0,0047a0,005790,006980,007a6f,008d5f,009e4d,00b03d,00c02d,00d21d,00e30b,02ec00,0fd900,1bc800,28b600,33a500,40a000,4ca100,59a000,63a100,709c00,7b7a00,885500,943300,a11000,9f0009,930019
8611891812,31,1500c5,0001e0,0014d0,0025be,0038ae,00489d,005a8f,006b7d,007e6d,008f5b,00a14c,00b03b,00c32b,00d419,00e709,05e800,10d800,1dc500,29b400,36a100,41a100,4ea000,59a100,66a000,719800,7e7300,8a5100,962e00,a20b00,9d000b,90001d
8614399562,31,1600c4,0002e0,0013cf,0026bf,0037ad,00499e,00598e,006c7e,007d6c,00905c,00a04b,00b13c,00c22a,00d51a,00e608,04e900,11d700,1dc600,2ab300,35a200,42a000,4da100,59a000,65a100,729700,7d7400,8a5000,962f00,a30a00,9c000c,91001c
8616906687,31,1500c5,0001e0,0014d0,0025be,0038ae,00489d,005a8f,006b7d,007e6d,008f5b,00a14c,00b03b,00c32b,00d419,00e709,05e800,10d800,1dc500,29b400,36a100,41a100,4ea000,59a100,66a000,719800,7e7300,8a5100,962e00,a20b00,9d000b,90001d
8619410500,31,1600c4,0002e0,0013cf,0026bf,0037ad,00499e,00598e,006c7e,007d6c,00905c,00a04b,00b13c,00c22a,00d51a,00e608,04e900,11d700,1dc600,2ab300,35a200,42a000,4da100,59a000,65a100,729700,7d7400,8a5000,962f00,a30a00,9c000c,91001c
8621913625,31,1500c5,0001e0,0014d0,0025be,0038ae,00489d,005a8f,006b7d,007e6d,008f5b,00a14c,00b03b,00c32b,00d419,00e709,05e800,10d800,1dc500,29b400,36a100,41a100,4ea000,59a100,66a000,719800,7e7300,8a5100,962e00,a20b00,9d000b,90001d
8624415937,31,1600c4,0002e0,0013cf,0026bf,0037ad,00499e,00598e,006c7e,007d6c,00905c,00a04b,00b13c,00c22a,00d51a,00e608,04e900,11d700,1dc600,2ab300,35a200,42a000,4da100,59a000,65a100,729700,7d7400,8a5000,962f00,a30a00,9c000c,91001c
8626923062,31,1600c4,0002e0,0013cf,0026bf,0037ad,00499e,00598e,006c7e,007d6c,00905c,00a04b,00b13c,00c22a,00d51a,00e608,04e900,11d700,1dc600,2ab300,35a200,42a000,4da100,59a000,65a100,729700,7d7400,8a5000,962f00,a30a00,9c000c,91001c
8629437687,31,1600c4,0002e0,0013cf,0026bf,0037ad,00499e,00598e,006c7e,007d6c,00905c,00a04b,00b13c,00c22a,00d51a,00e608,04e900,11d700,1dc600,2ab300,35a200,42a000,4da100,59a000,65a100,729700,7d7400,8a5000,962f00,a30a00,9c000c,91001c
8631939375,31,1500c5,0001e0,0014d0,0025be,0038ae,00489d,005a8f,006b7d,007e6d,008f5b,00a14c,00b03b,00c32b,00d419,00e709,05e800,10d800,1dc500,29b400,36a100,41a100,4ea000,59a100,66a000,719800,7e7300,8a5100,962e00,a20b00,9d000b,90001d
8634448000,31,1600c4,0002e0,0013cf,0026bf,0037ad,00499e,00598e,006c7e,007d6c,00905c,00a04b,00b13c,00c22a,00d51a,00e608,04e900,11d700,1dc600,2ab300,35a200,42a000,4da100,59a000,65a100,729700,7d7400,8a5000,962f00,a30a00,9c000c,91001c
8636955687,31,1500c5,0001e0,0014d0,0025be,0038ae,00489d,005a8f,006b7d,007e6d,008f5b,00a14c,00b03b,00c32b,00d419,00e709,05e800,10d800,1dc500,29b400,36a100,41a100,4ea000,59a100,66a000,719800,7e7300,8a5100,962e00,a20b00,9d000b,90001d
8639462875,31,1600c4,0002e0,0013cf,0026bf,0037ad,00499e,00598e,006c7e,007d6c,00905c,00a04b,00b13c,00c22a,00d51a,00e608,04e900,11d700,1dc600,2ab300,35a200,42a000,4da100,59a000,65a100,729700,7d7400,8a5000,962f00,a30a00,9c000c,91001c
8641966562,31,1500c5,0001e0,0014d0,0025be,0038ae,00489d,005a8f,006b7d,007e6d,008f5b,00a14c,00b03b,00c32b,00d419,00e709,05e800,10d800,1dc500,29b400,36a100,41a100,4ea000,59a100,66a000,719800,7e7300,8a5100,962e00,a20b00,9d000b,90001d
8644471812,31,1600c4,0002e0,0013cf,0026bf,0037ad,00499e,00598e,006c7e,007d6c,00905c,00a04b,00b13c,00c22a,00d51a,00e608,04e900,11d700,1dc600,2ab300,35a200,42a000,4da100,59a000,65a100,729700,7d7400,8a5000,962f00,a30a00,9c000c,91001c
8646980312,31,1100ca,0005de,0016cc,0029bc,0039ab,004c9b,005c8b,006f7b,008069,00915b,00a149,00b439,00c527,00d817,00e806,06e700,13d400,1fc300,2cb000,37a100,43a000,4ea100,5ba000,67a100,749100,7f7000,8c4c00,982900,a50500,9a000f,90001e
8649487812,31,1100ca,0005de,0016cc,0029bc,0039ab,004c9b,005c8b,006f7b,008069,00915b,00a149,00b439,00c527,00d817,00e806,06e700,13d400,1fc300,2cb000,37a100,43a000,4ea100,5ba000,67a100,749100,7f7000,8c4c00,982900,a50500,9a000f,90001e
8651995812,31,1100cb,0004dd,0017cd,0028bb,003aac,004b9a,005d8c,006e7a,00816a,00905a,00a24a,00b338,00c628,00d716,00e907,06e600,12d500,1fc200,2bb100,38a000,42a100,4fa000,5ba100,68a000,739200,7f6f00,8b4d00,982800,a40600,9b000e,8f001f
8654503000,31,1100ca,0005de,0016cc,0029bc,0039ab,004c9b,005c8b,006f7b,008069,00915b,00a149,00b439,00c527,00d817,00e806,06e700,13d400,1fc300,2cb000,37a100,43a000,4ea100,5ba000,67a100,749100,7f7000,8c4c00,982900,a50500,9a000f,90001e
8657012125,31,1100cb,0004dd,0017cd,0028bb,003aac,004b9a,005d8c,006e7a,00816a,00905a,00a24a,00b338,00c628,00d716,00e907,06e600,12d500,1fc200,2bb100,38a000,42a100,4fa000,5ba100,68a000,739200,7f6f00,8b4d00,982800,a40600,9b000e,8f001f
8659508437,31,1100ca,0005de,0016cc,0029bc,0039ab,004c9b,005c8b,006f7b,008069,00915b,00a149,00b439,00c527,00d817,00e806,06e700,13d400,1fc300,2cb000,37a100,43a000,4ea100,5ba000,67a100,749100,7f7000,8c4c00,982900,a50500,9a000f,90001e
8662015875,31,1100cb,0004dd,0017cd,0028bb,003aac,004b9a,005d8c,006e7a,00816a,00905a,00a24a,00b338,00c628,00d716,00e907,06e600,12d500,1fc200,2bb100,38a000,42a100,4fa000,5ba100,68a000,739200,7f6f00,8b4d00,982800,a40600,9b000e,8f001f
8664523687,31,1100ca,0005de,0016cc,0029bc,0039ab,004c9b,005c8b,006f7b,008069,00915b,00a149,00b439,00c527,00d817,00e806,06e700,13d400,1fc300,2cb000,37a100,43a000,4ea100,5ba000,67a100,749100,7f7000,8c4c00,982900,a50500,9a000f,90001e
8667030812,31,1100ca,0005de,0016cc,0029bc,0039ab,004c9b,005c8b,006f7b,008069,00915b,00a149,00b439,00c527,00d817,00e806,06e700,13d400,1fc300,2cb000,37a100,43a000,4ea100,5ba000,67a100,749100,7f7000,8c4c00,982900,a50500,9a000f,90001e
8669537062,31,1100ca,0005de,0016cc,0029bc,0039ab,004c9b,005c8b,006f7b,008069,00915b,00a149,00b439,00c527,00d817,00e806,06e700,13d400,1fc300,2cb000,37a100,43a000,4ea100,5ba000,67a100,749100,7f7000,8c4c00,982900,a50500,9a000f,90001e
8672044187,31,1100cb,0004dd,0017cd,0028bb,003aac,004b9a,005d8c,006e7a,00816a,00905a,00a24a,00b338,00c628,00d716,00e907,06e600,12d500,1fc200,2bb100,38a000,42a100,4fa000,5ba100,68a000,739200,7f6f00,8b4d00,982800,a40600,9b000e,8f001f
8674552250,31,1100ca,0005de,0016cc,0029bc,0039ab,004c9b,005c8b,006f7b,008069,00915b,00a149,00b439,00c527,00d817,00e806,06e700,13d400,1fc300,2cb000,37a100,43a000,4ea100,5ba000,67a100,749100,7f7000,8c4c00,982900,a50500,9a000f,90001e
8677059687,31,1100cb,0004dd,0017cd,0028bb,003aac,004b9a,005d8c,006e7a,00816a,00905a,00a24a,00b338,00c628,00d716,00e907,06e600,12d500,1fc200,2bb100,38a000,42a100,4fa000,5ba100,68a000,739200,7f6f00,8b4d00,982800,a40600,9b000e,8f001f
8679570187,31,1100ca,0005de,0016cc,0029bc,0039ab,004c9b,005c8b,006f7b,008069,00915b,00a149,00b439,00c527,00d817,00e806,06e700,13d400,1fc300,2cb000,37a100,43a000,4ea100,5ba000,67a100,749100,7f7000,8c4c00,982900,a50500,9a000f,90001e
8682069812,31,0d00d0,0007da,0019cb,002ab9,003da9,004e97,006089,007078,008269,009357,00a547,00b635,00c925,00d914,00ec04,08e300,14d200,21c000,2cb000,38a000,44a100,51a000,5da100,69a000,748e00,816a00,8d4700,9a2300,a50000,9a000f,8d0020
8684577000,31,0e00cf,0008db,0018ca,002bba,003ca8,004f98,005f88,007179,008168,009458,00a446,00b736,00c824,00da15,00eb03,08e400,15d100,21c100,2caf00,38a100,45a000,50a100,5ea000,69a100,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020
8687084687,31,0e00cf,0008db,0018ca,002bba,003ca8,004f98,005f88,007179,008168,009458,00a446,00b736,00c824,00da15,00eb03,08e400,15d100,21c100,2caf00,38a100,45a000,50a100,5ea000,69a100,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020
8689592187,31,0e00cf,0008db,0018ca,002bba,003ca8,004f98,005f88,007179,008168,009458,00a446,00b736,00c824,00da15,00eb03,08e400,15d100,21c100,2caf00,38a100,45a000,50a100,5ea000,69a100,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020
8692100500,31,0d00d0,0007da,0019cb,002ab9,003da9,004e97,006089,007078,008269,009357,00a547,00b635,00c925,00d914,00ec04,08e300,14d200,21c000,2cb000,38a000,44a100,51a000,5da100,69a000,748e00,816a00,8d4700,9a2300,a50000,9a000f,8d0020
8694608000,31,0e00cf,0008db,0018ca,002bba,003ca8,004f98,005f88,007179,008168,009458,00a446,00b736,00c824,00da15,00eb03,08e400,15d100,21c100,2caf00,38a100,45a000,50a100,5ea000,69a100,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020
8697115687,31,0d00d0,0007da,0019cb,002ab9,003da9,004e97,006089,007078,008269,009357,00a547,00b635,00c925,00d914,00ec04,08e300,14d200,21c000,2cb000,38a000,44a100,51a000,5da100,69a000,748e00,816a00,8d4700,9a2300,a50000,9a000f,8d0020
8699622875,31,0e00cf,0008db,0018ca,002bba,003ca8,004f98,005f88,007179,008168,009458,00a446,00b736,00c824,00da15,00eb03,08e400,15d100,21c100,2caf00,38a100,45a000,50a100,5ea000,69a100,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020
8702132000,31,0d00d0,0007da,0019cb,002ab9,003da9,004e97,006089,007078,008269,009357,00a547,00b635,00c925,00d914,00ec04,08e300,14d200,21c000,2cb000,38a000,44a100,51a000,5da100,69a000,748e00,816a00,8d4700,9a2300,a50000,9a000f,8d0020
8704628375,31,0e00cf,0008db,0018ca,002bba,003ca8,004f98,005f88,007179,008168,009458,00a446,00b736,00c824,00da15,00eb03,08e400,15d100,21c100,2caf00,38a100,45a000,50a100,5ea000,69a100,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020
8707135812,31,0e00cf,0008db,0018ca,002bba,003ca8,004f98,005f88,007179,008168,009458,00a446,00b736,00c824,00da15,00eb03,08e400,15d100,21c100,2caf00,38a100,45a000,50a100,5ea000,69a100,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020
8709643562,31,0e00cf,0008db,0018ca,002bba,003ca8,004f98,005f88,007179,008168,009458,00a446,00b736,00c824,00da15,00eb03,08e400,15d100,21c100,2caf00,38a100,45a000,50a100,5ea000,69a100,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020
8712150687,31,0d00d0,0007da,0019cb,002ab9,003da9,004e97,006089,007078,008269,009357,00a547,00b635,00c925,00d914,00ec04,08e300,14d200,21c000,2cb000,38a000,44a100,51a000,5da100,69a000,748e00,816a00,8d4700,9a2300,a50000,9a000f,8d0020
8714654437,31,0e00cf,0008db,0018ca,002bba,003ca8,004f98,005f88,007179,008168,009458,00a446,00b736,00c824,00da15,00eb03,08e400,15d100,21c100,2caf00,38a100,45a000,50a100,5ea000,69a100,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020
8717159375,31,0d00d0,0007da,0019cb,002ab9,003da9,004e97,006089,007078,008269,009357,00a547,00b635,00c925,00d914,00ec04,08e300,14d200,21c000,2cb000,38a000,44a100,51a000,5da100,69a000,748e00,816a00,8d4700,9a2300,a50000,9a000f,8d0020
8719667937,31,0b00d2,000ad9,001bc7,002eb7,003fa5,005197,006087,007377,008465,009755,00a743,00b934,00ca22,00dd12,00ee00,0ae100,16d000,21bf00,2fac00,3aa100,47a000,52a100,5fa000,6ba100,778800,836500,904100,9a2000,a50000,980012,8c0022
8722175062,31,0b00d3,0009d8,001cc8,002db6,0040a6,005096,006188,007276,008566,009654,00a844,00b833,00cb23,00dc11,00ef01,0be000,16d100,22be00,2ead00,3aa000,46a100,53a000,5ea100,6ba000,768900,846400,8f4200,9b1f00,a40001,980011,8b0023
8724689687,31,0b00d2,000ad9,001bc7,002eb7,003fa5,005197,006087,007377,008465,009755,00a743,00b934,00ca22,00dd12,00ee00,0ae100,16d000,21bf00,2fac00,3aa100,47a000,52a100,5fa000,6ba100,778800,836500,904100,9a2000,a50000,980012,8c0022
8727196812,31,0b00d2,000ad9,001bc7,002eb7,003fa5,005197,006087,007377,008465,009755,00a743,00b934,00ca22,00dd12,00ee00,0ae100,16d000,21bf00,2fac00,3aa100,47a000,52a100,5fa000,6ba100,778800,836500,904100,9a2000,a50000,980012,8c0022
8729710000,31,0b00d2,000ad9,001bc7,002eb7,003fa5,005197,006087,007377,008465,009755,00a743,00b934,00ca22,00dd12,00ee00,0ae100,16d000,21bf00,2fac00,3aa100,47a000,52a100,5fa000,6ba100,778800,836500,904100,9a2000,a50000,980012,8c0022
8732211687,31,0b00d3,0009d8,001cc8,002db6,0040a6,005096,006188,007276,008566,009654,00a844,00b833,00cb23,00dc11,00ef01,0be000,16d100,22be00,2ead00,3aa000,46a100,53a000,5ea100,6ba000,768900,846400,8f4200,9b1f00,a40001,980011,8b0023
8734717062,31,0b00d2,000ad9,001bc7,002eb7,003fa5,005197,006087,007377,008465,009755,00a743,00b934,00ca22,00dd12,00ee00,0ae100,16d000,21bf00,2fac00,3aa100,47a000,52a100,5fa000,6ba100,778800,836500,904100,9a2000,a50000,980012,8c0022
8737224750,31,0b00d3,0009d8,001cc8,002db6,0040a6,005096,006188,007276,008566,009654,00a844,00b833,00cb23,00dc11,00ef01,0be000,16d100,22be00,2ead00,3aa000,46a100,53a000,5ea100,6ba000,768900,846400,8f4200,9b1f00,a40001,980011,8b0023
8739731937,31,0b00d2,000ad9,001bc7,002eb7,003fa5,005197,006087,007377,008465,009755,00a743,00b934,00ca22,00dd12,00ee00,0ae100,16d000,21bf00,2fac00,3aa100,47a000,52a100,5fa000,6ba100,778800,836500,904100,9a2000,a50000,980012,8c0022
8742239625,31,0b00d3,0009d8,001cc8,002db6,0040a6,005096,006188,007276,008566,009654,00a844,00b833,00cb23,00dc11,00ef01,0be000,16d100,22be00,2ead00,3aa000,46a100,53a000,5ea100,6ba000,768900,846400,8f4200,9b1f00,a40001,980011,8b0023
8744746812,31,0b00d2,000ad9,001bc7,002eb7,003fa5,005197,006087,007377,008465,009755,00a743,00b934,00ca22,00dd12,00ee00,0ae100,16d000,21bf00,2fac00,3aa100,47a000,52a100,5fa000,6ba100,778800,836500,904100,9a2000,a50000,980012,8c0022
8747250562,31,0b00d2,000ad9,001bc7,002eb7,003fa5,005197,006087,007377,008465,009755,00a743,00b934,00ca22,00dd12,00ee00,0ae100,16d000,21bf00,2fac00,3aa100,47a000,52a100,5fa000,6ba100,778800,836500,904100,9a2000,a50000,980012,8c0022
8749753750,31,0b00d2,000ad9,001bc7,002eb7,003fa5,005197,006087,007377,008465,009755,00a743,00b934,00ca22,00dd12,00ee00,0ae100,16d000,21bf00,2fac00,3aa100,47a000,52a100,5fa000,6ba100,778800,836500,904100,9a2000,a50000,980012,8c0022
8752264125,31,0b00d3,0009d8,001cc8,002db6,0040a6,005096,006188,007276,008566,009654,00a844,00b833,00cb23,00dc11,00ef01,0be000,16d100,22be00,2ead00,3aa000,46a100,53a000,5ea100,6ba000,768900,846400,8f4200,9b1f00,a40001,980011,8b0023
8754763812,31,0700d8,000dd6,001ec4,0031b5,0040a4,005296,006384,007674,008762,009953,00a941,00bc31,00cd20,00e010,00f000,0be000,18cd00,23bc00,31a900,3ca100,48a000,54a100,61a000,6da100,798200,846100,913d00,9c1a00,a30003,960015,8a0025
8757270937,31,0600d9,000cd5,001fc5,0030b4,0041a5,005195,006485,007573,008863,009852,00aa42,00bb30,00ce20,00df0f,00f100,0bdf00,17ce00,24bb00,30aa00,3ca000,47a100,55a000,60a100,6da000,788300,856000,903e00,9d1900,a20004,960014,890026
8759774687,31,0700d8,000dd6,001ec4,0031b5,0040a4,005296,006384,007674,008762,009953,00a941,00bc31,00cd20,00e010,00f000,0be000,18cd00,23bc00,31a900,3ca100,48a000,54a100,61a000,6da100,798200,846100,913d00,9c1a00,a30003,960015,8a0025
8762277812,31,0600d9,000cd5,001fc5,0030b4,0041a5,005195,006485,007573,008863,009852,00aa42,00bb30,00ce20,00df0f,00f100,0bdf00,17ce00,24bb00,30aa00,3ca000,47a100,55a000,60a100,6da000,788300,856000,903e00,9d1900,a20004,960014,890026
8764780125,31,0700d8,000dd6,001ec4,0031b5,0040a4,005296,006384,007674,008762,009953,00a941,00bc31,00cd20,00e010,00f000,0be000,18cd00,23bc00,31a900,3ca100,48a000,54a100,61a000,6da100,798200,846100,913d00,9c1a00,a30003,960015,8a0025
8767287375,31,0700d8,000dd6,001ec4,0031b5,0040a4,005296,006384,007674,008762,009953,00a941,00bc31,00cd20,00e010,00f000,0be000,18cd00,23bc00,31a900,3ca100,48a000,54a100,61a000,6da100,798200,846100,913d00,9c1a00,a30003,960015,8a0025
8769796562,31,0700d8,000dd6,001ec4,0031b5,0040a4,005296,006384,007674,008762,009953,00a941,00bc31,00cd20,00e010,00f000,0be000,18cd00,23bc00,31a900,3ca100,48a000,54a100,61a000,6da100,798200,846100,913d00,9c1a00,a30003,960015,8a0025
8772304000,31,0600d9,000cd5,001fc5,0030b4,0041a5,005195,006485,007573,008863,009852,00aa42,00bb30,00ce20,00df0f,00f100,0bdf00,17ce00,24bb00,30aa00,3ca000,47a100,55a000,60a100,6da000,788300,856000,903e00,9d1900,a20004,960014,890026
8774817187,31,0700d8,000dd6,001ec4,0031b5,0040a4,005296,006384,007674,008762,009953,00a941,00bc31,00cd20,00e010,00f000,0be000,18cd00,23bc00,31a900,3ca100,48a000,54a100,61a000,6da100,798200,846100,913d00,9c1a00,a30003,960015,8a0025
8777318875,31,0600d9,000cd5,001fc5,0030b4,0041a5,005195,006485,007573,008863,009852,00aa42,00bb30,00ce20,00df0f,00f100,0bdf00,17ce00,24bb00,30aa00,3ca000,47a100,55a000,60a100,6da000,788300,856000,903e00,9d1900,a20004,960014,890026
8779822062,31,0700d8,000dd6,001ec4,0031b5,0040a4,005296,006384,007674,008762,009953,00a941,00bc31,00cd20,00e010,00f000,0be000,18cd00,23bc00,31a900,3ca100,48a000,54a100,61a000,6da100,798200,846100,913d00,9c1a00,a30003,960015,8a0025
8782324312,31,0600d9,000cd5,001fc5,0030b4,0041a5,005195,006485,007573,008863,009852,00aa42,00bb30,00ce20,00df0f,00f100,0bdf00,17ce00,24bb00,30aa00,3ca000,47a100,55a000,60a100,6da000,788300,856000,903e00,9d1900,a20004,960014,890026
8784831812,31,0700d8,000dd6,001ec4,0031b5,0040a4,005296,006384,007674,008762,009953,00a941,00bc31,00cd20,00e010,00f000,0be000,18cd00,23bc00,31a900,3ca100,48a000,54a100,61a000,6da100,798200,846100,913d00,9c1a00,a30003,960015,8a0025
8787339500,31,0700d8,000dd6,001ec4,0031b5,0040a4,005296,006384,007674,008762,009953,00a941,00bc31,00cd20,00e010,00f000,0be000,18cd00,23bc00,31a900,3ca100,48a000,54a100,61a000,6da100,798200,846100,913d00,9c1a00,a30003,960015,8a0025
8789845062,31,0700d8,000dd6,001ec4,0031b5,0040a4,005296,006384,007674,008762,009953,00a941,00bc31,00cd20,00e010,00f000,0be000,18cd00,23bc00,31a900,3ca100,48a000,54a100,61a000,6da100,798200,846100,913d00,9c1a00,a30003,960015,8a0025
8792352500,31,0300de,000fd2,0021c4,0031b2,0044a2,005492,006782,007870,008a61,009b50,00ad40,00be2e,00d11f,00e00e,00ef00,0ddc00,19cb00,26b800,31a800,3ea000,49a100,57a000,62a100,6fa000,797f00,865b00,923800,9f1400,a00007,950016,880028
8794860000,31,0400dd,0010d3,0020c3,0032b3,0043a1,005593,006681,007971,008960,009c50,00ac3f,00bf2f,00d01e,00e10f,01ee00,0ddd00,1aca00,26b900,32a700,3da100,4aa000,56a100,63a000,6ea100,7a7e00,865c00,933700,9f1500,a10006,940017,880027
8797373125,31,0300de,000fd2,0021c4,0031b2,0044a2,005492,006782,007870,008a61,009b50,00ad40,00be2e,00d11f,00e00e,00ef00,0ddc00,19cb00,26b800,31a800,3ea000,49a100,57a000,62a100,6fa000,797f00,865b00,923800,9f1400,a00007,950016,880028
8799874687,31,0400dd,0010d3,0020c3,0032b3,0043a1,005593,006681,007971,008960,009c50,00ac3f,00bf2f,00d01e,00e10f,01ee00,0ddd00,1aca00,26b900,32a700,3da100,4aa000,56a100,63a000,6ea100,7a7e00,865c00,933700,9f1500,a10006,940017,880027
8802377812,31,0300de,000fd2,0021c4,0031b2,0044a2,005492,006782,007870,008a61,009b50,00ad40,00be2e,00d11f,00e00e,00ef00,0ddc00,19cb00,26b800,31a800,3ea000,49a100,57a000,62a100,6fa000,797f00,865b00,923800,9f1400,a00007,950016,880028
8804880125,31,0400dd,0010d3,0020c3,0032b3,0043a1,005593,006681,007971,008960,009c50,00ac3f,00bf2f,00d01e,00e10f,01ee00,0ddd00,1aca00,26b900,32a700,3da100,4aa000,56a100,63a000,6ea100,7a7e00,865c00,933700,9f1500,a10006,940017,880027
8807387375,31,0400dd,0010d3,0020c3,0032b3,0043a1,005593,006681,007971,008960,009c50,00ac3f,00bf2f,00d01e,00e10f,01ee00,0ddd00,1aca00,26b900,32a700,3da100,4aa000,56a100,63a000,6ea100,7a7e00,865c00,933700,9f1500,a10006,940017,880027
8809896562,31,0400dd,0010d3,0020c3,0032b3,0043a1,005593,006681,007971,008960,009c50,00ac3f,00bf2f,00d01e,00e10f,01ee00,0ddd00,1aca00,26b900,32a700,3da100,4aa000,56a100,63a000,6ea100,7a7e00,865c00,933700,9f1500,a10006,940017,880027
8812404000,31,0300de,000fd2,0021c4,0031b2,0044a2,005492,006782,007870,008a61,009b50,00ad40,00be2e,00d11f,00e00e,00ef00,0ddc00,19cb00,26b800,31a800,3ea000,49a100,57a000,62a100,6fa000,797f00,865b00,923800,9f1400,a00007,950016,880028
8814911750,31,0400dd,0010d3,0020c3,0032b3,0043a1,005593,006681,007971,008960,009c50,00ac3f,00bf2f,00d01e,00e10f,01ee00,0ddd00,1aca00,26b900,32a700,3da100,4aa000,56a100,63a000,6ea100,7a7e00,865c00,933700,9f1500,a10006,940017,880027
8817418875,31,0300de,000fd2,0021c4,0031b2,0044a2,005492,006782,007870,008a61,009b50,00ad40,00be2e,00d11f,00e00e,00ef00,0ddc00,19cb00,26b800,31a800,3ea000,49a100,57a000,62a100,6fa000,797f00,865b00,923800,9f1400,a00007,950016,880028
8819928062,31,0400dd,0010d3,0020c3,0032b3,0043a1,005593,006681,007971,008960,009c50,00ac3f,00bf2f,00d01e,00e10f,01ee00,0ddd00,1aca00,26b900,32a700,3da100,4aa000,56a100,63a000,6ea100,7a7e00,865c00,933700,9f1500,a10006,940017,880027
8822435187,31,0300de,000fd2,0021c4,0031b2,0044a2,005492,006782,007870,008a61,009b50,00ad40,00be2e,00d11f,00e00e,00ef00,0ddc00,19cb00,26b800,31a800,3ea000,49a100,57a000,62a100,6fa000,797f00,865b00,923800,9f1400,a00007,950016,880028
8824949812,31,0400dd,0010d3,0020c3,0032b3,0043a1,005593,006681,007971,008960,009c50,00ac3f,00bf2f,00d01e,00e10f,01ee00,0ddd00,1aca00,26b900,32a700,3da100,4aa000,56a100,63a000,6ea100,7a7e00,865c00,933700,9f1500,a10006,940017,880027
8827448875,31,0400dd,0010d3,0020c3,0032b3,0043a1,005593,006681,007971,008960,009c50,00ac3f,00bf2f,00d01e,00e10f,01ee00,0ddd00,1aca00,26b900,32a700,3da100,4aa000,56a100,63a000,6ea100,7a7e00,865c00,933700,9f1500,a10006,940017,880027
8829955750,31,0000e1,0011d2,0022c0,0035b0,00469f,005890,006880,007b70,008c5e,009f4e,00af3c,00c12e,00d11c,00e40c,03eb00,0fda00,1cc700,27b700,34a400,3fa100,4ca000,58a100,64a000,6f9d00,7c7900,885600,953200,a01100,9f0008,92001a,86002a
8832463500,31,0000e2,0010d1,0023c1,0034b0,0047a0,005790,006980,007a6f,008d5f,009e4d,00b03d,00c02d,00d21d,00e30b,02ec00,0fd900,1bc800,28b600,33a500,40a000,4ca100,59a000,63a100,709c00,7b7a00,885500,943300,a11000,9f0009,930019,86002b
8834972125,31,0000e1,0011d2,0022c0,0035b0,00469f,005890,006880,007b70,008c5e,009f4e,00af3c,00c12e,00d11c,00e40c,03eb00,0fda00,1cc700,27b700,34a400,3fa100,4ca000,58a100,64a000,6f9d00,7c7900,885600,953200,a01100,9f0008,92001a,86002a
8837479937,31,0000e2,0010d1,0023c1,0034b0,0047a0,005790,006980,007a6f,008d5f,009e4d,00b03d,00c02d,00d21d,00e30b,02ec00,0fd900,1bc800,28b600,33a500,40a000,4ca100,59a000,63a100,709c00,7b7a00,885500,943300,a11000,9f0009,930019,86002b
